  0.0    0.0    23.91      5.0
  0.0119999
          3     700   3      0.0 0.0 0.0
  fid   sid   dummyXflux   z        mag
  0     0     0            0.46525   20.24135709545959116
  0     0     0            0.46525   21.72386052021514757
  0     0     0            0.46525   20.90642734763435584
  0     0     0            0.46525   22.49910301302045212
  0     0     0            0.46525   25.38567956475930387
  0     0     0            0.46525   21.75630177949972222
  0     0     0            0.46525   22.41422073971082796
  0     0     0            0.46525   19.50505697017683104
  0     0     0            0.46525   23.04923208778008359
  0     0     0            0.46525   22.81288770966578028
  0     0     0            0.46525   24.88106011780255500
  0     0     0            0.46525   25.38872670689018562
  0     0     0            0.46525   19.17871780517593194
  0     0     0            0.46525   23.80376550512855260
  0     0     0            0.46525   25.74386488908078263
  0     0     0            0.46525   27.15257920196187769
  0     0     0            0.46525   19.69706006522628883
  0     0     0            0.46525   21.04002711623934019
  0     0     0            0.46525   24.14420960540434891
  0     0     0            0.46525   20.10675375949004362
  0     0     0            0.46525   21.40777555110766173
  0     0     0            0.46525   21.00760521587102403
  0     0     0            0.46525   21.77361507837515475
  0     0     0            0.46525   22.88370960585081093
  0     0     0            0.46525   22.94634969011132952
  0     0     0            0.46525   23.64426627436987971
  0     0     0            0.46525   22.74981254061655989
  0     0     0            0.46525   27.70391049544522133
  0     0     0            0.46525   20.71149746156032734
  0     0     0            0.46525   27.90703955334802089
  0     0     0            0.46525   23.62123107795534338
  0     0     0            0.46525   29.42548169414749282
  0     0     0            0.46525   21.49309076438079913
  0     0     0            0.46525   21.09791132192766838
  0     0     0            0.46525   20.93459669387289779
  0     0     0            0.46525   27.35433565995472804
  0     0     0            0.46525   26.66888116455542246
  0     0     0            0.46525   21.30850122237209732
  0     0     0            0.46525   24.29251528437861296
  0     0     0            0.46525   22.97551905200405642
  0     0     0            0.46525   20.76073387655225844
  0     0     0            0.46525   21.30993589508292274
  0     0     0            0.46525   26.59271618814248939
  0     0     0            0.46525   25.56176598083779083
  0     0     0            0.46525   19.79273411319291043
  0     0     0            0.46525   19.77288657983567077
  0     0     0            0.46525   21.37689630137334973
  0     0     0            0.46525   20.91853304608342867
  0     0     0            0.46525   19.95532397724610973
  0     0     0            0.46525   21.66944015202010831
  0     0     0            0.46525   29.36889647857704944
  0     0     0            0.46525   23.05403522131117100
  0     0     0            0.46525   20.29661860791831529
  0     0     0            0.46525   20.14599226720737590
  0     0     0            0.46525   20.55881488640160271
  0     0     0            0.46525   21.65334766641988296
  0     0     0            0.46525   21.37957766380582214
  0     0     0            0.46525   21.53171191836384679
  0     0     0            0.46525   26.28763046493178734
  0     0     0            0.46525   20.37163736692201610
  0     0     0            0.46525   24.46079758896086531
  0     0     0            0.46525   22.29255380720257307
  0     0     0            0.46525   21.20472925518907203
  0     0     0            0.46525   23.56738700981716050
  0     0     0            0.46525   21.52014660628551468
  0     0     0            0.46525   22.48644144449168891
  0     0     0            0.46525   22.18180037463982401
  0     0     0            0.46525   20.81635401593116086
  0     0     0            0.46525   21.87802435113223964
  0     0     0            0.46525   20.53458595201835379
  0     0     0            0.46525   23.28739953208627256
  0     0     0            0.46525   24.06463608217285355
  0     0     0            0.46525   22.82178890388767201
  0     0     0            0.46525   26.68145821701396159
  0     0     0            0.46525   20.69703813369081402
  0     0     0            0.46525   22.07997133997896100
  0     0     0            0.46525   23.86064284449452799
  0     0     0            0.46525   24.73545323277507890
  0     0     0            0.46525   20.82374970006432591
  0     0     0            0.46525   22.53652717330357191
  0     0     0            0.46525   22.51621865983621262
  0     0     0            0.46525   21.65614047061581715
  0     0     0            0.46525   20.62916673184096084
  0     0     0            0.46525   21.80147739938849938
  0     0     0            0.46525   21.99084080913604211
  0     0     0            0.46525   22.20763960067641563
  0     0     0            0.46525   20.58864060593655410
  0     0     0            0.46525   20.72363590867093563
  0     0     0            0.46525   22.65698459044418200
  0     0     0            0.46525   21.76781434038869278
  0     0     0            0.46525   21.94419049048333648
  0     0     0            0.46525   20.74963811866078345
  0     0     0            0.46525   26.09402204056573993
  0     0     0            0.46525   22.22471970405864283
  0     0     0            0.46525   22.28324233376935837
  0     0     0            0.46525   27.32082517129030208
  0     0     0            0.46525   25.67656658981219664
  0     0     0            0.46525   21.73894888333041919
  0     0     0            0.46525   20.60789955012518959
  0     0     0            0.46525   22.77570242064058448
  0     0     0            0.46525   22.18423305140719037
  0     0     0            0.46525   21.30609040606152149
  0     0     0            0.46525   21.06925811113156044
  0     0     0            0.46525   25.04474583835589740
  0     0     0            0.46525   27.49218568575913224
  0     0     0            0.46525   28.57442433535608473
  0     0     0            0.46525   27.33430078528603957
  0     0     0            0.46525   21.18175403077978913
  0     0     0            0.46525   25.24892685237822576
  0     0     0            0.46525   21.51317853482936115
  0     0     0            0.46525   21.90181943740961401
  0     0     0            0.46525   22.03013972017205901
  0     0     0            0.46525   23.53348214925201276
  0     0     0            0.46525   25.78699411800605645
  0     0     0            0.46525   23.15568949591412107
  0     0     0            0.46525   21.94435524345015764
  0     0     0            0.46525   22.80621281361624852
  0     0     0            0.46525   22.02712510049133954
  0     0     0            0.46525   21.99124930847584380
  0     0     0            0.46525   23.19445283841515248
  0     0     0            0.46525   25.55658087626748909
  0     0     0            0.46525   26.36794821476667749
  0     0     0            0.46525   23.54048600231113753
  0     0     0            0.46525   24.92376651879469662
  0     0     0            0.46525   23.51473111332757782
  0     0     0            0.46525   21.50229849829430151
  0     0     0            0.46525   22.99879333197063502
  0     0     0            0.46525   23.64469356120164889
  0     0     0            0.46525   23.17756523926927770
  0     0     0            0.46525   22.16070623072533863
  0     0     0            0.46525   24.55335968010461301
  0     0     0            0.46525   25.28256021418680177
  0     0     0            0.46525   22.32536547179555697
  0     0     0            0.46525   21.31328394395259807
  0     0     0            0.46525   22.65003573950377458
  0     0     0            0.46525   24.13645770427691772
  0     0     0            0.46525   23.10267079177738125
  0     0     0            0.46525   24.91299828371019487
  0     0     0            0.46525   22.32661248708064150
  0     0     0            0.46525   22.96471414443545456
  0     0     0            0.46525   22.47848561039250015
  0     0     0            0.46525   24.68765902831261982
  0     0     0            0.46525   23.91227082045379504
  0     0     0            0.46525   22.18716909561572947
  0     0     0            0.46525   22.31010576207932772
  0     0     0            0.46525   23.44648318573494805
  0     0     0            0.46525   23.23396387704946875
  0     0     0            0.46525   25.21819823424791807
  0     0     0            0.46525   23.01726295720183302
  0     0     0            0.46525   21.77470746109968758
  0     0     0            0.46525   26.79877079574166743
  0     0     0            0.46525   21.88559531654910373
  0     0     0            0.46525   22.30791142317624676
  0     0     0            0.46525   23.23775760302491733
  0     0     0            0.46525   24.72275252910796439
  0     0     0            0.46525   23.42518032237368786
  0     0     0            0.46525   25.24496744978249296
  0     0     0            0.46525   22.59950564538315376
  0     0     0            0.46525   25.46583373581182741
  0     0     0            0.46525   25.84094224780766069
  0     0     0            0.46525   22.52379839097996239
  0     0     0            0.46525   21.62237808463064326
  0     0     0            0.46525   22.19948077013528476
  0     0     0            0.46525   25.60585204311844620
  0     0     0            0.46525   23.62356829535701053
  0     0     0            0.46525   23.80088842460781962
  0     0     0            0.46525   25.45134786421953876
  0     0     0            0.46525   24.29543118440744820
  0     0     0            0.46525   25.44049286235485852
  0     0     0            0.46525   24.51753464484325207
  0     0     0            0.46525   25.38582977399117624
  0     0     0            0.46525   26.12841680096982344
  0     0     0            0.46525   27.68655306391694637
  0     0     0            0.46525   24.28035978666460792
  0     0     0            0.46525   26.20844049391480013
  0     0     0            0.46525   26.43275687491389192
  0     0     0            0.46525   21.58235583377876310
  0     0     0            0.46525   25.99493339221228183
  0     0     0            0.46525   24.50012807846189844
  0     0     0            0.46525   21.53370623462465261
  0     0     0            0.46525   22.44459482000998207
  0     0     0            0.46525   22.66158211459210392
  0     0     0            0.46525   24.59875639673037284
  0     0     0            0.46525   22.65794800983830726
  0     0     0            0.46525   24.28984390140053407
  0     0     0            0.46525   24.28698235218246282
  0     0     0            0.46525   25.77565088067257193
