  0.0    0.0    23.91      5.0
  0.0119999
          3     700   3      0.0 0.0 0.0
  fid   sid   dummyXflux   z        mag
  0     0     0            0.46525   25.85922526023959023
  0     0     0            0.46525   23.89565452126822720
  0     0     0            0.46525   28.61006518531601728
  0     0     0            0.46525   20.26007549001911912
  0     0     0            0.46525   25.98444349346444682
  0     0     0            0.46525   21.86548046230056030
  0     0     0            0.46525   23.54288862626272305
  0     0     0            0.46525   26.35294118272168618
  0     0     0            0.46525   25.82013771672865943
  0     0     0            0.46525   20.20700403437846404
  0     0     0            0.46525   25.21037974414555904
  0     0     0            0.46525   21.31524591855786355
  0     0     0            0.46525   22.14254178853336086
  0     0     0            0.46525   25.45998298865913512
  0     0     0            0.46525   23.07340569069017278
  0     0     0            0.46525   27.43983332014031618
  0     0     0            0.46525   21.05135668243415026
  0     0     0            0.46525   22.80764771437324612
  0     0     0            0.46525   22.33333040832576444
  0     0     0            0.46525   25.68949756458568601
  0     0     0            0.46525   27.95495664537144620
  0     0     0            0.46525   22.23836132904330753
  0     0     0            0.46525   26.94112581496187886
  0     0     0            0.46525   25.03714260385302737
  0     0     0            0.46525   21.99739083897110348
  0     0     0            0.46525   26.47224918951351214
  0     0     0            0.46525   23.74168955241573897
  0     0     0            0.46525   23.79259481573235391
  0     0     0            0.46525   23.80395651673392621
  0     0     0            0.46525   21.70578820513073381
  0     0     0            0.46525   22.46276168393050199
  0     0     0            0.46525   25.33993993249106325
  0     0     0            0.46525   27.64851020210847565
  0     0     0            0.46525   25.36069306721932293
  0     0     0            0.46525   22.42325575577109120
  0     0     0            0.46525   22.29177868190646805
  0     0     0            0.46525   21.10695981650219721
  0     0     0            0.46525   21.16860015514321347
  0     0     0            0.46525   25.62697251137021226
  0     0     0            0.46525   22.26813812153454819
  0     0     0            0.46525   24.54721234148223274
  0     0     0            0.46525   23.08865158990128919
  0     0     0            0.46525   28.00936592194785391
  0     0     0            0.46525   28.68774664539157726
  0     0     0            0.46525   21.91194410008483118
  0     0     0            0.46525   24.36039296393085252
  0     0     0            0.46525   23.78354097752990981
  0     0     0            0.46525   22.50679660767573154
  0     0     0            0.46525   26.27172379983565520
  0     0     0            0.46525   22.48589849759039794
  0     0     0            0.46525   22.28342165217640414
  0     0     0            0.46525   22.20225641341686185
  0     0     0            0.46525   21.68159223114935941
  0     0     0            0.46525   21.72906616340579689
  0     0     0            0.46525   27.14350800172657330
  0     0     0            0.46525   22.10209003570773234
  0     0     0            0.46525   25.17444726373050656
  0     0     0            0.46525   22.94997911902801491
  0     0     0            0.46525   24.97017362237325244
  0     0     0            0.46525   22.76992442973740083
  0     0     0            0.46525   23.04377373089662839
  0     0     0            0.46525   21.99613379216726372
  0     0     0            0.46525   23.88434984977494224
  0     0     0            0.46525   25.20760176262756502
  0     0     0            0.46525   21.83033081575469936
  0     0     0            0.46525   22.60822545816153450
  0     0     0            0.46525   22.31086058054829735
  0     0     0            0.46525   28.73872294663330251
  0     0     0            0.46525   23.69516302210051606
  0     0     0            0.46525   28.08193759365367015
  0     0     0            0.46525   21.60990007540604196
  0     0     0            0.46525   21.50592895527135795
  0     0     0            0.46525   22.97550084682335481
  0     0     0            0.46525   22.61210315603878485
  0     0     0            0.46525   26.12360124921399773
  0     0     0            0.46525   23.11642351620768210
  0     0     0            0.46525   23.37188716355128904
  0     0     0            0.46525   23.54509509280998358
  0     0     0            0.46525   21.92543617206553463
  0     0     0            0.46525   25.08437363981529700
  0     0     0            0.46525   28.86359781147495340
  0     0     0            0.46525   28.60949886154570265
  0     0     0            0.46525   24.19753764142309649
  0     0     0            0.46525   23.78282799750428467
  0     0     0            0.46525   23.06671500019892207
  0     0     0            0.46525   23.05430908186081496
  0     0     0            0.46525   23.87888640406144347
  0     0     0            0.46525   23.48853624432356924
  0     0     0            0.46525   24.81184259855352536
  0     0     0            0.46525   23.71776527842758142
  0     0     0            0.46525   23.50932863006466533
  0     0     0            0.46525   24.19980624617824816
  0     0     0            0.46525   22.38112356083285093
  0     0     0            0.46525   25.47879358923852067
  0     0     0            0.46525   23.21212493121720399
  0     0     0            0.46525   22.18117789523932970
  0     0     0            0.46525   22.35304248950058437
  0     0     0            0.46525   28.34278360612747605
  0     0     0            0.46525   22.74566593685517546
  0     0     0            0.46525   23.02579030146809558
  0     0     0            0.46525   23.09511013600611307
  0     0     0            0.46525   23.14728199167968015
  0     0     0            0.46525   24.99266058238342936
  0     0     0            0.46525   27.26986577894120245
  0     0     0            0.46525   24.63735910686413533
  0     0     0            0.46525   21.09714055325522608
  0     0     0            0.46525   24.32488375841756678
  0     0     0            0.46525   21.38386635522131130
  0     0     0            0.46525   23.90578624243189765
  0     0     0            0.46525   22.35775693579333279
  0     0     0            0.46525   24.27394711320023291
  0     0     0            0.46525   22.38589969991156181
  0     0     0            0.46525   21.90617936712847325
  0     0     0            0.46525   25.58275524650772326
  0     0     0            0.46525   25.07832911658182340
  0     0     0            0.46525   22.07893631092121112
  0     0     0            0.46525   23.47597701458500197
  0     0     0            0.46525   23.20533406169080592
  0     0     0            0.46525   24.67334101003351066
  0     0     0            0.46525   22.62308991707351424
  0     0     0            0.46525   22.81991474792547336
  0     0     0            0.46525   22.11988868988482793
  0     0     0            0.46525   24.42307280042762585
  0     0     0            0.46525   23.71553279903117328
  0     0     0            0.46525   24.60442821338876129
  0     0     0            0.46525   23.49909612005992443
  0     0     0            0.46525   22.21003089527453511
  0     0     0            0.46525   23.52395794347842894
  0     0     0            0.46525   25.50062638218424382
  0     0     0            0.46525   25.10603193476772077
  0     0     0            0.46525   23.48572948750410205
  0     0     0            0.46525   27.61364762577225918
  0     0     0            0.46525   24.43786045981548227
  0     0     0            0.46525   23.48023028655176958
  0     0     0            0.46525   23.21065644071374479
  0     0     0            0.46525   24.04103805777566905
  0     0     0            0.46525   22.97483113856754855
  0     0     0            0.46525   26.87584404501756552
  0     0     0            0.46525   28.25283002252074738
  0     0     0            0.46525   24.91837007365806755
  0     0     0            0.46525   23.39034772963506015
  0     0     0            0.46525   27.09380775117656270
  0     0     0            0.46525   22.34211365578511277
  0     0     0            0.46525   23.02859008573863164
  0     0     0            0.46525   22.36059864768329675
  0     0     0            0.46525   21.85022301247862941
  0     0     0            0.46525   24.17523819766403292
  0     0     0            0.46525   26.69074386869255733
  0     0     0            0.46525   22.32247010917058816
  0     0     0            0.46525   25.42553858662298794
  0     0     0            0.46525   23.15197972440103769
  0     0     0            0.46525   24.51190500748819545
  0     0     0            0.46525   26.67900761547276289
  0     0     0            0.46525   24.49803063010038784
  0     0     0            0.46525   24.84316270011082395
  0     0     0            0.46525   27.88539844136566614
  0     0     0            0.46525   26.04675106151316299
  0     0     0            0.46525   22.59283551152942238
  0     0     0            0.46525   23.19403310464068113
  0     0     0            0.46525   24.13149690799080460
  0     0     0            0.46525   25.85812210266757916
  0     0     0            0.46525   22.62750685399350914
  0     0     0            0.46525   22.28053243343744327
  0     0     0            0.46525   26.03855870639312542
  0     0     0            0.46525   29.04936410277772296
  0     0     0            0.46525   27.66012131342625224
  0     0     0            0.46525   28.39733893103495177
  0     0     0            0.46525   22.31904695970437302
  0     0     0            0.46525   25.24184762061312881
  0     0     0            0.46525   22.27400760914751388
  0     0     0            0.46525   24.20798794776139928
  0     0     0            0.46525   22.50465229125959254
  0     0     0            0.46525   24.77896046762314342
  0     0     0            0.46525   22.99086501838960572
  0     0     0            0.46525   26.08398947510028876
  0     0     0            0.46525   23.01334851977873441
  0     0     0            0.46525   23.73754710387666478
  0     0     0            0.46525   24.09861316669119091
  0     0     0            0.46525   25.76571497030129620
  0     0     0            0.46525   26.01393121062043434
  0     0     0            0.46525   23.51077393869705645
  0     0     0            0.46525   24.76362105517989320
  0     0     0            0.46525   26.97157988773318493
  0     0     0            0.46525   24.80175362433829989
  0     0     0            0.46525   24.70545418231711565
  0     0     0            0.46525   24.82726760533358856
  0     0     0            0.46525   23.25500376710861872
  0     0     0            0.46525   25.75805814004310434
  0     0     0            0.46525   24.92995423021536538
  0     0     0            0.46525   25.24964965183092147
  0     0     0            0.46525   23.30627129693499455
  0     0     0            0.46525   25.42411973564126626
  0     0     0            0.46525   23.26600834986395938
  0     0     0            0.46525   22.68919378407487386
  0     0     0            0.46525   23.23749417215487867
  0     0     0            0.46525   24.78882113364189976
  0     0     0            0.46525   24.75723715719806961
  0     0     0            0.46525   27.95499503286373510
  0     0     0            0.46525   23.89661310752846290
  0     0     0            0.46525   26.49668657015103435
  0     0     0            0.46525   28.88365136409939282
  0     0     0            0.46525   24.71118181252354873
  0     0     0            0.46525   23.38419115323581110
  0     0     0            0.46525   26.07457696946833181
  0     0     0            0.46525   23.37836190922349644
  0     0     0            0.46525   24.91402873271923823
  0     0     0            0.46525   24.66571811697620120
  0     0     0            0.46525   23.32292788551830398
  0     0     0            0.46525   25.20660162216277200
  0     0     0            0.46525   23.49836003228688597
  0     0     0            0.46525   27.32440615742481071
  0     0     0            0.46525   25.74673059484980087
  0     0     0            0.46525   24.04669836711946118
  0     0     0            0.46525   25.10505217254662114
  0     0     0            0.46525   24.24464748436650297
  0     0     0            0.46525   23.80931880821355762
  0     0     0            0.46525   23.59265846936396116
  0     0     0            0.46525   26.80456209331331507
  0     0     0            0.46525   26.75192793299566318
  0     0     0            0.46525   25.05552921574192737
  0     0     0            0.46525   25.07466111185679836
  0     0     0            0.46525   28.28686926376152400
  0     0     0            0.46525   22.58003192479839072
  0     0     0            0.46525   22.00059890072659030
  0     0     0            0.46525   25.69375642389861980
  0     0     0            0.46525   23.09708877218155720
  0     0     0            0.46525   24.81180786404113903
  0     0     0            0.46525   24.70291159919568358
  0     0     0            0.46525   24.13415548773842545
  0     0     0            0.46525   25.62721516679110323
  0     0     0            0.46525   25.04894529389685687
  0     0     0            0.46525   24.34444864465705294
  0     0     0            0.46525   25.10412167673928963
  0     0     0            0.46525   24.88916574577136132
  0     0     0            0.46525   25.03864407425835736
  0     0     0            0.46525   25.12500562613844934
  0     0     0            0.46525   25.32899476472067590
  0     0     0            0.46525   24.33041026907422122
  0     0     0            0.46525   23.41182488926723337
  0     0     0            0.46525   21.84945229805300215
  0     0     0            0.46525   24.62371242080847011
